,LSOA2011,income score,employment score,"education, skills and training score",barriers to housing and services score
25931,E01026618,0.14,0.104,28.287,25.339
25932,E01026619,0.302,0.224,71.801,23.572
25933,E01026620,0.317,0.272,54.415,19.499
25934,E01026621,0.198,0.172,44.963,15.985
25935,E01026622,0.395,0.288,89.3,21.321
25936,E01026623,0.302,0.245,76.994,21.37
25937,E01026624,0.343,0.297,85.737,19.089
25938,E01026625,0.477,0.374,97.456,19.888
25939,E01026626,0.311,0.254,76.106,20.092
25940,E01026627,0.085,0.088,17.518,14.066
25941,E01026628,0.097,0.108,28.407,29.53
25942,E01026629,0.097,0.087,26.015,14.325
25943,E01026630,0.215,0.167,45.567,12.54
25944,E01026631,0.138,0.118,43.295,11.491
25945,E01026632,0.181,0.143,41.36,16.074
25946,E01026633,0.226,0.169,48.37,25.69
25947,E01026634,0.215,0.161,53.923,18.803
25948,E01026635,0.312,0.238,65.519,23.197
25949,E01026636,0.095,0.089,28.689,42.501
25950,E01026637,0.079,0.075,26.054,12.99
25951,E01026638,0.151,0.121,31.087,15.203
25952,E01026639,0.148,0.115,36.182,11.532
25953,E01026640,0.162,0.121,34.623,15.792
25954,E01026641,0.334,0.235,81.323,23.727
25955,E01026642,0.066,0.071,15.519,16.649
25956,E01026643,0.1,0.11,21.547,37.921
25957,E01026644,0.007,0.012,23.4,9.126
25958,E01026645,0.093,0.076,19.679,45.296
25959,E01026646,0.109,0.1,25.936,35.298
25960,E01026647,0.099,0.099,22.09,15.998
25961,E01026648,0.111,0.102,38.821,16.056
25962,E01026649,0.08,0.085,27.132,17.166
25963,E01026650,0.039,0.034,33.265,43.681
25964,E01026651,0.083,0.085,29.633,26.782
25965,E01026652,0.141,0.111,55.912,26.451
25966,E01026653,0.063,0.063,17.08,19.786
25967,E01026654,0.15,0.108,34.71,20.503
25968,E01026655,0.068,0.078,23.248,17.181
25969,E01026656,0.108,0.078,34.78,43.637
25970,E01026659,0.155,0.113,39.193,22.184
25971,E01026660,0.112,0.114,33.944,26.436
25972,E01026661,0.127,0.115,41.262,20.532
25973,E01026662,0.215,0.146,77.422,33.63
25974,E01026663,0.217,0.145,39.139,15.422
25975,E01026664,0.101,0.07,29.95,23.758
25976,E01026665,0.115,0.123,18.892,36.074
25977,E01026666,0.257,0.196,73.155,21.067
25978,E01026667,0.093,0.098,19.941,11.238
25979,E01026668,0.118,0.1,26.243,15.224
25980,E01026669,0.078,0.077,18.734,15.999
25981,E01026670,0.14,0.13,51.901,29.837
25982,E01026671,0.046,0.052,25.566,14.715
25983,E01026672,0.068,0.07,27.275,17.386
25984,E01026673,0.055,0.043,25.135,29.791
25985,E01026674,0.084,0.077,15.603,35.598
25986,E01026675,0.075,0.088,21.597,21.209
25987,E01026676,0.081,0.094,28.209,8.866
25988,E01026677,0.143,0.122,39.603,16.141
25989,E01026678,0.088,0.09,21.666,19.265
25990,E01026679,0.081,0.077,27.816,33.222
25991,E01026680,0.204,0.254,62.85,26.559
25992,E01026681,0.06,0.079,29.602,37.536
25993,E01026682,0.107,0.094,20.409,9.559
25994,E01026683,0.149,0.113,36.648,15.749
25995,E01026684,0.136,0.098,33.838,41.589
25996,E01026685,0.144,0.107,37.828,34.651
25997,E01026686,0.099,0.093,23.203,22.94
25998,E01026687,0.308,0.212,85.71,17.043
25999,E01026688,0.275,0.181,84.567,18.727
26000,E01026689,0.174,0.115,55.613,13.145
26001,E01026690,0.297,0.212,78.433,32.046
26002,E01026691,0.062,0.055,14.549,4.585
26003,E01026692,0.039,0.042,12.793,17.606
26004,E01026693,0.106,0.11,35.943,10.061
26005,E01026694,0.112,0.084,21.431,44.185
26006,E01026695,0.106,0.09,20.598,48.657
26007,E01026696,0.187,0.14,41.992,30.003
26008,E01026697,0.125,0.126,25.63,22.511
26009,E01026698,0.166,0.151,31.611,18.429
26010,E01026699,0.299,0.244,70.512,20.66
26011,E01026700,0.186,0.157,45.452,15.073
26012,E01026701,0.074,0.088,31.53,24.383
26013,E01026702,0.139,0.114,27.733,18.27
26014,E01026703,0.09,0.089,20.251,28.316
26015,E01026704,0.294,0.197,84.126,21.739
26016,E01026705,0.139,0.108,40.701,14.867
26017,E01026706,0.101,0.084,48.12,5.804
26018,E01026707,0.091,0.094,28.276,29.939
26019,E01026708,0.05,0.042,15.21,19.199
26020,E01026709,0.028,0.039,4.805,24.549
26021,E01026710,0.042,0.044,7.478,36.778
26022,E01026711,0.17,0.15,47.277,37.157
26023,E01026712,0.106,0.103,23.726,15.341
26024,E01026713,0.114,0.104,34.313,35.697
26025,E01026714,0.048,0.048,9.101,24.05
26026,E01026715,0.104,0.091,37.573,22.055
26027,E01026716,0.189,0.151,38.72,46.853
26028,E01026717,0.117,0.101,54.651,50.24
26029,E01026718,0.085,0.09,18.177,31.963
26030,E01026719,0.138,0.109,33.585,47.659
26031,E01026720,0.082,0.084,31.012,34.101
26032,E01026721,0.175,0.142,36.36,20.577
26033,E01026722,0.109,0.087,27.293,22.94
26034,E01026723,0.061,0.056,17.03,32.231
26035,E01026724,0.101,0.111,14.022,29.444
26036,E01026725,0.113,0.089,24.307,32.089
26037,E01026726,0.096,0.094,23.086,21.616
26038,E01026727,0.071,0.072,19.901,40.573
26039,E01026728,0.106,0.087,26.715,32.376
26040,E01026729,0.101,0.066,20.661,35.334
26041,E01026730,0.097,0.084,31.029,20.219
26042,E01026731,0.092,0.098,30.342,32.35
26043,E01026732,0.087,0.087,14.715,49.644
26044,E01026733,0.09,0.065,20.448,47.053
26045,E01026734,0.194,0.198,34.567,22.466
26046,E01026735,0.15,0.181,24.397,22.766
26047,E01026736,0.178,0.15,24.091,35.754
26048,E01026737,0.074,0.059,10.278,40.42
26049,E01026738,0.082,0.076,17.348,43.408
26050,E01026739,0.089,0.083,16.061,40.691
26051,E01026740,0.126,0.112,27.707,47.142
26052,E01026741,0.085,0.092,14.537,45.195
26053,E01026742,0.04,0.043,11.287,29.141
26054,E01026743,0.134,0.124,45.196,22.329
26055,E01026744,0.134,0.116,33.143,29.442
26056,E01026745,0.115,0.092,31.056,26.699
26057,E01026746,0.061,0.05,19.524,30.487
26058,E01026747,0.133,0.121,36.661,17.303
26059,E01026748,0.062,0.056,31.067,32.385
26060,E01026749,0.176,0.139,38.171,22.824
26061,E01026750,0.133,0.166,33.638,20.638
26062,E01026751,0.116,0.12,27.929,25.646
26063,E01026752,0.113,0.117,32.4,34.119
26064,E01026753,0.238,0.191,39.793,18.99
26065,E01026754,0.09,0.061,23.006,26.34
26066,E01026755,0.079,0.082,16.111,29.655
26067,E01026756,0.184,0.144,37.081,25.307
26068,E01026757,0.099,0.085,15.517,28.241
26069,E01026758,0.105,0.086,20.622,23.694
26070,E01026759,0.161,0.141,30.188,18.493
26071,E01026760,0.102,0.084,20.406,19.475
26072,E01026761,0.098,0.094,22.779,25.052
26073,E01026762,0.098,0.106,28.57,38.052
26074,E01026763,0.121,0.097,38.858,37.143
26075,E01026764,0.09,0.074,25.869,9.445
26076,E01026765,0.091,0.088,22.488,43.404
26077,E01026766,0.089,0.079,16.228,38.396
26078,E01026767,0.054,0.045,21.488,46.982
26079,E01026768,0.07,0.053,19.357,44.828
26080,E01026769,0.069,0.081,9.321,42.263
26081,E01026770,0.11,0.098,12.014,18.727
26082,E01026771,0.097,0.073,20.927,23.458
26083,E01026772,0.056,0.062,13.085,22.297
26084,E01026773,0.101,0.12,18.188,19.395
26085,E01026774,0.1,0.078,24.995,18.256
26086,E01026775,0.187,0.163,36.984,28.758
26087,E01026776,0.097,0.09,20.768,18.224
26088,E01026777,0.082,0.109,20.805,32.793
26089,E01026778,0.091,0.084,13.619,17.13
26090,E01026779,0.161,0.157,35.722,16.04
26091,E01026780,0.101,0.073,36.814,47.278
26092,E01026781,0.087,0.087,10.578,34.307
26093,E01026782,0.102,0.101,34.077,41.22
26094,E01026783,0.079,0.09,21.914,23.829
26095,E01026784,0.169,0.091,42.614,28.979
26096,E01026785,0.095,0.081,19.789,27.246
26097,E01026786,0.115,0.086,19.755,51.089
26098,E01026787,0.103,0.088,30.017,26.739
26099,E01026788,0.084,0.068,24.863,36.667
26100,E01026789,0.084,0.066,17.163,44.672
26101,E01026790,0.097,0.079,16.072,40.007
26102,E01026791,0.204,0.177,53.443,29.096
26103,E01026792,0.168,0.119,35.762,24.976
26104,E01026793,0.296,0.191,81.64,21.55
26105,E01026794,0.167,0.112,26.566,20.802
26106,E01026796,0.209,0.133,69.573,16.274
26107,E01026797,0.113,0.074,25.997,10.619
26108,E01026798,0.265,0.176,73.4,17.628
26109,E01026799,0.206,0.139,50.999,17.264
26110,E01026800,0.28,0.217,53.81,20.667
26111,E01026801,0.067,0.075,13.426,13.8
26112,E01026802,0.149,0.103,51.337,17.357
26113,E01026803,0.218,0.154,61.694,13.062
26114,E01026804,0.122,0.103,44.213,15.021
26115,E01026805,0.197,0.154,73.23,15.058
26116,E01026806,0.069,0.08,28.592,14.303
26117,E01026807,0.178,0.115,28.143,7.596
26118,E01026808,0.343,0.244,65.322,22.64
26119,E01026809,0.28,0.245,64.437,18.39
26120,E01026810,0.086,0.061,14.432,16.753
26121,E01026811,0.041,0.039,0.545,10.313
26122,E01026812,0.047,0.041,3.097,22.862
26123,E01026813,0.022,0.031,2.208,17.833
26124,E01026814,0.155,0.098,29.0,14.954
26125,E01026815,0.032,0.017,0.536,4.797
26126,E01026816,0.108,0.094,18.023,9.417
26127,E01026817,0.197,0.181,34.471,17.454
26128,E01026818,0.251,0.152,49.892,15.031
26129,E01026819,0.273,0.195,71.067,17.065
26130,E01026820,0.23,0.155,62.546,8.728
26131,E01026821,0.242,0.155,53.716,22.602
26132,E01026822,0.234,0.221,19.543,17.446
26133,E01026823,0.137,0.133,17.65,15.693
26134,E01026824,0.297,0.236,22.525,11.308
26135,E01026825,0.183,0.135,14.791,10.364
26136,E01026826,0.286,0.226,39.023,15.204
26137,E01026827,0.33,0.259,60.288,11.901
26138,E01026828,0.241,0.176,71.081,17.268
26139,E01026829,0.22,0.148,51.146,12.862
26140,E01026830,0.271,0.207,56.396,19.343
26141,E01026831,0.091,0.084,17.75,6.216
26142,E01026832,0.263,0.206,65.526,9.889
26143,E01026833,0.351,0.232,80.348,16.187
26144,E01026834,0.24,0.163,65.246,10.604
26145,E01026835,0.052,0.026,1.104,8.176
26146,E01026836,0.024,0.025,0.672,7.362
26147,E01026837,0.084,0.054,0.606,4.982
26148,E01026838,0.035,0.017,1.634,5.958
26149,E01026839,0.032,0.024,4.811,10.031
26150,E01026840,0.064,0.038,5.646,2.106
26151,E01026841,0.092,0.066,22.126,1.565
26152,E01026842,0.063,0.077,12.751,6.577
26153,E01026843,0.178,0.139,38.082,9.456
26154,E01026844,0.257,0.181,62.273,10.022
26155,E01026845,0.108,0.064,12.524,1.044
26156,E01026846,0.125,0.079,19.677,3.034
26157,E01026848,0.268,0.238,50.297,18.144
26158,E01026849,0.054,0.056,5.434,22.603
26159,E01026850,0.126,0.104,16.079,6.02
26160,E01026852,0.048,0.027,0.935,15.587
26161,E01026853,0.214,0.163,19.458,12.37
26162,E01026855,0.04,0.03,4.492,7.268
26163,E01026856,0.066,0.046,10.712,10.516
26164,E01026857,0.071,0.043,1.811,17.417
26165,E01026858,0.217,0.145,42.682,14.339
26166,E01026859,0.178,0.124,30.569,10.147
26167,E01026860,0.033,0.014,21.861,6.342
26168,E01026861,0.153,0.086,61.524,12.52
26169,E01026862,0.131,0.062,22.253,13.077
26170,E01026863,0.113,0.071,6.877,19.85
26171,E01026864,0.135,0.088,40.522,24.292
26172,E01026865,0.263,0.158,67.55,20.491
26173,E01026866,0.115,0.097,20.855,9.794
26174,E01026867,0.321,0.198,88.101,14.954
26175,E01026868,0.249,0.169,69.883,13.896
26176,E01026869,0.309,0.227,68.514,11.94
26177,E01026870,0.117,0.105,11.799,12.11
26178,E01026871,0.052,0.057,8.805,23.457
26179,E01026872,0.092,0.08,16.717,20.312
26180,E01026873,0.079,0.073,12.447,43.734
26181,E01026874,0.098,0.114,16.022,43.289
26182,E01026875,0.033,0.035,2.992,27.229
26183,E01026876,0.068,0.063,10.704,24.066
26184,E01026877,0.066,0.052,17.425,49.674
26185,E01026878,0.097,0.072,22.988,32.991
26186,E01026879,0.118,0.105,21.343,36.509
26187,E01026880,0.052,0.055,12.309,35.392
26188,E01026881,0.095,0.06,2.053,33.524
26189,E01026882,0.044,0.038,1.774,26.401
26190,E01026883,0.084,0.062,4.403,27.885
26191,E01026884,0.144,0.111,27.696,27.279
26192,E01026885,0.054,0.051,12.626,36.964
26193,E01026886,0.06,0.052,13.294,43.134
26194,E01026887,0.08,0.071,17.119,13.785
26195,E01026888,0.16,0.143,30.852,14.784
26196,E01026889,0.089,0.068,17.939,17.314
26197,E01026891,0.146,0.13,22.872,21.247
26198,E01026892,0.117,0.091,25.948,28.691
26199,E01026893,0.059,0.057,17.086,21.06
26200,E01026894,0.114,0.089,19.745,41.837
26201,E01026895,0.063,0.049,19.184,22.179
26202,E01026896,0.049,0.061,6.647,43.684
26203,E01026897,0.054,0.044,8.612,44.031
26204,E01026898,0.091,0.096,26.257,33.52
26205,E01026899,0.064,0.054,22.462,34.615
26206,E01026900,0.114,0.099,21.251,15.294
26207,E01026901,0.042,0.051,20.952,17.675
26208,E01026902,0.127,0.084,31.796,13.722
26209,E01026903,0.049,0.057,11.488,25.671
26210,E01026904,0.081,0.062,14.282,32.659
26211,E01026905,0.18,0.16,38.979,11.023
26212,E01026906,0.039,0.044,5.271,20.03
26213,E01026907,0.054,0.043,8.604,7.712
26214,E01026908,0.031,0.037,4.172,24.436
26215,E01026909,0.133,0.133,26.794,6.334
26216,E01026910,0.051,0.045,7.336,33.434
26217,E01026911,0.161,0.135,23.082,10.31
26218,E01026912,0.077,0.048,14.29,17.114
26219,E01026913,0.08,0.055,15.137,21.164
26220,E01026914,0.058,0.053,7.361,34.086
26221,E01026915,0.036,0.042,10.361,10.483
26222,E01026916,0.057,0.066,15.798,9.525
26223,E01026917,0.084,0.055,23.02,4.292
26224,E01026918,0.065,0.072,21.49,8.087
26225,E01026919,0.104,0.057,16.645,30.024
26226,E01026920,0.069,0.049,8.144,39.216
26227,E01026921,0.056,0.062,22.479,17.657
26228,E01026922,0.121,0.098,23.222,20.494
26229,E01026924,0.091,0.105,12.789,18.648
26230,E01026925,0.161,0.126,44.768,20.286
26231,E01026926,0.043,0.032,8.782,9.192
26232,E01026927,0.03,0.038,6.356,18.526
26233,E01026928,0.113,0.074,18.339,9.673
26234,E01026929,0.044,0.056,5.265,38.345
26235,E01026930,0.068,0.056,5.843,24.375
26236,E01026931,0.038,0.046,24.378,24.69
26237,E01026932,0.062,0.071,17.631,21.618
26238,E01026933,0.06,0.056,7.596,18.102
26239,E01026934,0.076,0.064,11.641,21.87
26240,E01026935,0.074,0.073,12.334,47.95
26241,E01026936,0.059,0.051,11.452,15.822
26242,E01026937,0.061,0.053,4.519,26.06
26243,E01026938,0.073,0.057,13.436,10.313
26244,E01026939,0.071,0.052,15.545,26.175
26245,E01026940,0.125,0.09,26.135,26.378
26246,E01026941,0.041,0.046,4.671,41.336
26247,E01026942,0.043,0.031,11.804,22.618
26248,E01026943,0.065,0.06,16.92,50.583
26249,E01026944,0.108,0.089,11.534,24.084
26250,E01026945,0.064,0.051,5.404,12.146
26251,E01026946,0.068,0.072,10.216,11.074
26252,E01026947,0.06,0.05,11.311,39.411
26253,E01026948,0.03,0.051,7.175,43.985
26254,E01026949,0.18,0.158,40.284,18.867
26255,E01026950,0.215,0.187,81.35,25.279
26256,E01026951,0.195,0.168,64.65,26.898
26257,E01026952,0.106,0.123,29.3,19.946
26258,E01026953,0.091,0.097,27.093,28.914
26259,E01026954,0.193,0.165,61.02,23.951
26260,E01026955,0.023,0.04,4.547,26.849
26261,E01026956,0.129,0.107,28.217,32.189
26262,E01026957,0.193,0.146,46.606,19.446
26263,E01026958,0.171,0.12,60.171,22.208
26264,E01026959,0.179,0.148,55.855,15.15
26265,E01026960,0.288,0.216,74.825,23.869
26266,E01026961,0.208,0.18,64.24,20.041
26267,E01026962,0.148,0.13,49.898,18.86
26268,E01026963,0.219,0.146,43.233,31.782
26269,E01026965,0.304,0.23,82.216,25.237
26270,E01026966,0.2,0.177,48.429,26.749
26271,E01026967,0.167,0.145,55.709,23.916
26272,E01026968,0.358,0.303,85.742,35.463
26273,E01026969,0.145,0.124,48.491,14.453
26274,E01026970,0.123,0.092,39.473,14.944
26275,E01026971,0.103,0.069,28.635,19.356
26276,E01026972,0.146,0.114,54.973,14.19
26277,E01026973,0.098,0.077,43.781,16.005
26278,E01026974,0.067,0.078,27.871,21.822
26279,E01026975,0.212,0.159,49.187,22.224
26280,E01026976,0.184,0.158,37.597,24.378
26281,E01026977,0.06,0.053,14.914,30.797
26282,E01026978,0.072,0.065,20.206,16.786
26283,E01026979,0.06,0.071,6.821,15.895
26284,E01026980,0.051,0.045,7.444,33.404
26285,E01026981,0.081,0.082,33.746,26.924
26286,E01026982,0.171,0.114,42.042,25.962
26287,E01026983,0.177,0.141,47.855,24.438
26288,E01026984,0.138,0.134,50.294,21.992
26289,E01026985,0.087,0.088,34.824,28.602
26290,E01026986,0.087,0.065,35.414,24.36
26291,E01026987,0.056,0.067,22.057,14.453
26292,E01026988,0.169,0.117,46.365,15.579
26293,E01026989,0.103,0.085,28.917,12.406
26294,E01026990,0.061,0.039,11.47,23.81
26295,E01026991,0.057,0.059,19.814,11.679
26296,E01026992,0.2,0.161,29.734,12.592
26297,E01026993,0.039,0.047,5.187,33.664
26298,E01026994,0.064,0.051,4.987,31.302
26299,E01026997,0.039,0.044,6.314,22.927
26300,E01026998,0.027,0.033,4.063,25.075
26301,E01026999,0.09,0.081,14.274,19.988
26302,E01027000,0.07,0.06,13.769,9.645
26303,E01027001,0.022,0.023,3.047,24.037
26304,E01027002,0.022,0.036,3.678,33.953
26305,E01027003,0.073,0.044,7.891,7.646
26306,E01027004,0.056,0.056,8.81,27.804
26307,E01027005,0.044,0.031,3.186,48.176
26308,E01027006,0.056,0.045,5.728,3.413
26309,E01027007,0.134,0.099,41.064,23.234
26310,E01027008,0.038,0.037,21.025,28.883
26311,E01027009,0.173,0.132,57.454,31.236
26312,E01027010,0.064,0.07,22.018,16.226
26313,E01027011,0.056,0.042,8.903,35.275
26314,E01027012,0.151,0.132,43.386,21.814
26315,E01027013,0.258,0.21,73.675,25.02
26316,E01027014,0.043,0.042,11.313,20.046
26317,E01027015,0.035,0.028,8.252,14.116
26318,E01027016,0.037,0.043,5.34,26.831
26319,E01027017,0.114,0.097,31.03,24.236
26320,E01027018,0.038,0.034,7.389,15.637
26321,E01027019,0.083,0.059,15.631,17.817
26322,E01027020,0.052,0.04,7.655,4.471
26323,E01027021,0.038,0.025,3.33,38.119
26324,E01027022,0.058,0.052,11.341,28.66
26325,E01027023,0.059,0.046,6.249,37.055
26326,E01027024,0.042,0.033,17.217,32.825
26327,E01027025,0.1,0.079,29.122,9.531
26328,E01027026,0.031,0.022,5.056,33.76
26329,E01027027,0.04,0.041,3.933,2.552
26330,E01027028,0.051,0.059,11.246,23.097
26331,E01027029,0.114,0.075,35.919,30.214
26332,E01027030,0.049,0.046,5.728,40.958
26333,E01027031,0.048,0.032,5.448,44.336
26334,E01027032,0.052,0.047,11.195,43.538
26335,E01027033,0.071,0.062,14.223,40.739
26336,E01027034,0.112,0.075,27.772,9.681
26337,E01027035,0.145,0.122,37.658,38.296
26338,E01027037,0.033,0.032,10.56,19.768
26339,E01027038,0.179,0.122,53.246,27.8
26340,E01027039,0.107,0.077,26.296,13.375
26341,E01027040,0.07,0.056,18.247,16.747
26342,E01027041,0.226,0.157,50.96,11.768
26343,E01027042,0.039,0.036,21.464,27.785
26344,E01027043,0.057,0.055,9.54,37.324
26345,E01027044,0.036,0.032,3.194,37.14
26346,E01027045,0.086,0.077,10.353,32.278
26347,E01027046,0.054,0.04,3.721,16.571
26348,E01027047,0.097,0.103,28.054,11.159
26349,E01027048,0.032,0.032,15.076,21.909
26350,E01027049,0.04,0.039,5.95,15.46
26351,E01027050,0.053,0.041,6.389,36.973
26352,E01027051,0.114,0.081,26.923,7.948
26353,E01027052,0.042,0.037,14.659,16.015
26354,E01027053,0.048,0.056,11.665,6.317
26355,E01027054,0.053,0.056,25.517,18.093
26356,E01027055,0.061,0.062,28.081,17.886
26357,E01027056,0.162,0.122,58.628,10.551
26358,E01027057,0.093,0.096,21.642,12.184
26359,E01027058,0.175,0.146,67.432,22.067
26360,E01027059,0.1,0.067,34.071,10.723
26361,E01027060,0.179,0.127,35.56,12.713
26362,E01027061,0.107,0.087,40.984,26.204
26363,E01027062,0.129,0.082,28.274,17.77
26364,E01027063,0.06,0.065,10.641,18.146
26365,E01027064,0.07,0.055,21.588,21.996
26366,E01027065,0.152,0.127,41.879,11.941
26367,E01027066,0.061,0.043,12.992,28.496
26368,E01027067,0.04,0.051,13.493,6.507
26369,E01027068,0.037,0.033,9.969,21.613
26370,E01027069,0.146,0.145,23.459,15.293
26371,E01027070,0.065,0.055,32.368,5.107
26372,E01027071,0.055,0.059,26.782,5.309
26373,E01027072,0.249,0.173,70.462,15.798
26374,E01027073,0.088,0.077,29.135,9.441
26375,E01027074,0.049,0.04,11.909,22.586
26376,E01027075,0.037,0.028,11.675,18.227
26377,E01027076,0.087,0.057,21.091,12.594
26378,E01027077,0.028,0.033,8.36,12.33
26379,E01027078,0.076,0.063,10.867,35.163
26380,E01027079,0.085,0.069,17.233,14.689
26381,E01027080,0.039,0.051,12.203,13.679
26382,E01027081,0.213,0.143,47.364,19.942
26383,E01027082,0.168,0.134,41.213,18.785
26384,E01027083,0.299,0.242,66.812,27.998
26385,E01027084,0.051,0.059,17.765,16.706
26386,E01027085,0.076,0.094,16.639,26.343
26387,E01027086,0.023,0.046,6.362,19.662
26388,E01027087,0.069,0.055,14.99,26.454
26389,E01027088,0.041,0.033,9.16,25.296
26390,E01027089,0.075,0.064,12.316,32.081
26391,E01027090,0.061,0.058,6.432,35.731
26392,E01027091,0.126,0.112,35.309,23.57
26393,E01027092,0.123,0.106,30.855,13.061
26394,E01027094,0.059,0.067,12.609,12.133
26395,E01027095,0.099,0.076,25.65,18.16
26396,E01027096,0.038,0.055,26.478,7.903
26397,E01027097,0.075,0.063,18.344,6.775
26398,E01027098,0.051,0.058,21.794,12.596
26399,E01027099,0.062,0.054,14.972,11.726
26400,E01027100,0.112,0.074,25.81,12.87
26401,E01027101,0.084,0.053,17.861,7.386
26402,E01027102,0.086,0.063,26.21,8.202
26403,E01027103,0.065,0.046,6.368,25.174
26404,E01027104,0.169,0.141,23.099,17.448
26405,E01027105,0.174,0.129,33.877,20.143
26406,E01027106,0.174,0.131,35.985,18.585
26407,E01027107,0.073,0.051,21.352,11.769
26408,E01027108,0.048,0.055,13.651,12.715
26409,E01027109,0.093,0.083,24.734,23.339
26410,E01027110,0.298,0.242,29.091,22.615
26411,E01027111,0.16,0.115,22.727,16.948
26412,E01027112,0.141,0.091,49.039,10.683
26413,E01027113,0.11,0.102,14.206,11.771
26414,E01027114,0.107,0.082,20.292,19.662
26415,E01027115,0.029,0.042,2.884,13.302
26416,E01027116,0.043,0.044,5.968,31.192
26417,E01027117,0.065,0.054,15.423,37.729
26418,E01027119,0.125,0.12,21.587,27.96
26419,E01027120,0.052,0.048,6.912,23.357
26420,E01027121,0.018,0.029,3.921,22.029
26421,E01027122,0.056,0.046,18.13,6.07
26422,E01027123,0.122,0.101,24.239,14.079
26423,E01027124,0.206,0.151,47.459,14.732
26424,E01027125,0.035,0.04,8.937,21.058
26425,E01027126,0.108,0.072,28.639,17.438
26426,E01027127,0.372,0.246,80.087,23.387
26427,E01027128,0.25,0.175,59.937,16.076
26428,E01027129,0.051,0.041,11.566,45.733
26429,E01027130,0.146,0.117,24.06,26.935
26430,E01027131,0.276,0.224,55.002,41.828
26431,E01027132,0.087,0.069,12.511,20.776
26432,E01027133,0.078,0.05,23.135,11.777
26433,E01027134,0.078,0.054,20.44,18.146
26434,E01027135,0.066,0.066,7.349,9.463
26435,E01027136,0.096,0.06,4.489,17.991
26436,E01027137,0.203,0.126,44.441,36.55
26437,E01027138,0.084,0.077,19.42,33.571
26438,E01027139,0.092,0.084,18.445,27.023
26439,E01027140,0.397,0.306,64.276,39.255
26440,E01027141,0.054,0.052,9.938,29.005
